review,rating,date,source,sentiment_label,sentiment_score,topics,emotion,aspect_sentiments,category
"This app is barely usable on Android. Constant errors without any reason. I removed and reinstalled the app several times now, which temporarily helps. Until the app refuses to play videos. However, Apple's own commericals before the movie or TV episode always work, just not the actual content.",2,2025-07-28 03:28:55,Google Play,NEGATIVE,-0.9953931570053101,"['this app', 'constant errors', 'any reason', 'the app', 'the app', 'videos', ""apple's own commericals"", 'the movie or tv episode', 'just not the actual content']",neutral,"{'this app': 'Negative', 'constant errors': 'Negative', 'any reason': 'Negative', 'the app': 'Negative', 'videos': 'Negative', ""apple's own commericals"": 'Positive', 'the movie or tv episode': 'Neutral', 'just not the actual content': 'Negative'}",bug_report
I have to keep logging back into use the app sometimes it just wouldn't even let me log in at all.,2,2025-07-28 01:46:14,Google Play,NEGATIVE,-0.9987629652023315,"['use', 'the app']",neutral,"{'use': 'Neutral', 'the app': 'Negative'}",review
unfortunately cannot access my library of films which is a massive let down for the app,3,2025-07-27 22:29:35,Google Play,NEGATIVE,-0.9998131394386292,"['my library', 'films', 'a massive let', 'the app']",sadness,"{'my library': 'Negative', 'films': 'Neutral', 'a massive let': 'Negative', 'the app': 'Negative'}",review
utterly amazing 👏,5,2025-07-27 21:01:12,Google Play,POSITIVE,0.9998785257339478,['utterly amazing 👏'],surprise,{'utterly amazing 👏': 'Positive'},review
easy to start a trial seemingly impossible to cancel,2,2025-07-27 20:13:46,Google Play,POSITIVE,0.9756441712379456,['a trial'],surprise,{'a trial': 'Positive'},review
please renew Pachinko,5,2025-07-27 18:57:43,Google Play,POSITIVE,0.9989795088768005,['pachinko'],neutral,{'pachinko': 'Positive'},review
Traveling out of state and Apple won't allow us to watch on our Florida tv....WHAT???,1,2025-07-27 17:18:01,Google Play,NEGATIVE,-0.999354898929596,"['state', 'apple', 'our florida tv']",surprise,"{'state': 'Neutral', 'apple': 'Negative', 'our florida tv': 'Neutral'}",review
super,5,2025-07-27 16:29:44,Google Play,POSITIVE,0.998783528804779,['super'],neutral,{'super': 'Positive'},review
trying to cancel free trail. there doesn't seem to be a way to do so.,4,2025-07-27 16:20:05,Google Play,NEGATIVE,-0.9996961355209351,"['free trail', 'a way']",sadness,"{'free trail': 'Neutral', 'a way': 'Negative'}",review
video playback is jittery and many basic features are missing,2,2025-07-27 16:12:38,Google Play,NEGATIVE,-0.9997885823249817,"['video playback', 'many basic features']",fear,"{'video playback': 'Negative', 'many basic features': 'Negative'}",feature_request
nice muvie super,5,2025-07-27 15:55:22,Google Play,POSITIVE,0.999705970287323,['nice muvie super'],neutral,{'nice muvie super': 'Positive'},review
"Shows don't load well, or don't load at all. Just have the spinning wheel of death Quality of shows have been pretty good for the three I've watched.",2,2025-07-27 15:08:02,Google Play,NEGATIVE,-0.9528697729110718,"['shows', 'the spinning wheel', 'death quality', 'shows']",neutral,"{'shows': 'Negative', 'the spinning wheel': 'Negative', 'death quality': 'Negative'}",review
could use with a better user interface and player,4,2025-07-27 14:12:25,Google Play,NEGATIVE,-0.9975479245185852,"['a better user interface', 'player']",neutral,"{'a better user interface': 'Negative', 'player': 'Negative'}",review
why does the playback go dark. I can't even play any videos. Took the subscription just to watch MLS and now I can't even watch a single video here. How the heck am I gonna stream MLS. Please fix the playback issue.,1,2025-07-27 14:05:03,Google Play,NEGATIVE,-0.9993945360183716,"['the playback', 'any videos', 'the subscription', 'mls', 'a single video', 'mls', 'the playback issue']",surprise,"{'the playback': 'Negative', 'any videos': 'Negative', 'the subscription': 'Neutral', 'mls': 'Negative', 'a single video': 'Negative', 'the playback issue': 'Negative'}",bug_report
Best Platform for User Recommendations,5,2025-07-27 13:55:41,Google Play,POSITIVE,0.9992771744728088,"['best platform', 'user recommendations']",neutral,"{'best platform': 'Positive', 'user recommendations': 'Positive'}",review
it says I haven't paid my subscription,1,2025-07-27 13:30:46,Google Play,NEGATIVE,-0.9995546936988831,['my subscription'],sadness,{'my subscription': 'Negative'},review
I like that good any movie OK,3,2025-07-27 12:46:34,Google Play,POSITIVE,0.9998561143875122,['that good any movie'],joy,{'that good any movie': 'Positive'},review
TV that doesn't presume you left school after the 6th Grade.,5,2025-07-27 12:38:00,Google Play,POSITIVE,0.9866363406181335,"['school', 'the 6th grade']",neutral,"{'school': 'Negative', 'the 6th grade': 'Neutral'}",review
programs are too dark to watch at times stopped watching some due to not being able to actually see what was going on. if did not get this with Barclays account would not bother or recommend to others because I like to actually be able to see what I am watching. disgusting waste of money.,3,2025-07-27 11:34:09,Google Play,NEGATIVE,-0.9997521042823792,"['programs', 'times', 'barclays account', 'disgusting waste', 'money']",disgust,"{'programs': 'Negative', 'times': 'Negative', 'barclays account': 'Negative', 'disgusting waste': 'Negative', 'money': 'Negative'}",review
Bad Performance. It is way better to just watch it in a browser.,3,2025-07-27 09:57:13,Google Play,NEGATIVE,-0.9997760653495789,"['bad performance', 'a browser']",neutral,"{'bad performance': 'Negative', 'a browser': 'Neutral'}",review
"No hindi language any movie , movies and web series no not more only waste of money this apply tv or app no purchase this app subscription.....",1,2025-07-27 09:00:16,Google Play,NEGATIVE,-0.9994310736656189,"['no hindi language', 'any movie', 'movies', 'web series', 'no not more only waste', 'money', 'app', 'no purchase', 'this app subscription']",sadness,"{'no hindi language': 'Negative', 'any movie': 'Negative', 'movies': 'Negative', 'web series': 'Negative', 'no not more only waste': 'Negative', 'money': 'Negative', 'app': 'Negative', 'no purchase': 'Negative', 'this app subscription': 'Negative'}",review
"does not work on my samsung tablet. stalls constantly, trouble connecting. also can't download and play offline.",1,2025-07-27 08:12:55,Google Play,NEGATIVE,-0.9995463490486145,"['my samsung tablet', 'stalls constantly, trouble', 'offline']",sadness,"{'my samsung tablet': 'Negative', 'stalls constantly, trouble': 'Negative', 'offline': 'Negative'}",review
but what the hell,5,2025-07-27 07:33:27,Google Play,NEGATIVE,-0.9961971044540405,[],surprise,{},review
love it,5,2025-07-27 06:51:40,Google Play,POSITIVE,0.9998753070831299,[],neutral,{},review
App keeps taking me to the downloads page everytime I open it instead of the TV+ page. it's really annoying!,2,2025-07-27 04:41:19,Google Play,NEGATIVE,-0.9993706345558167,"['app', 'the downloads']",anger,"{'app': 'Negative', 'the downloads': 'Negative'}",review
"@Apple where is my entire library of movies that I gave you good money for or even the option to buy more? Nobody ever asked for AppleTV+. I got a whole year free after I purchased an iPhone and I didn't watch once, I immediately forgot I had a free subscription to AppleTV+. I'm so glad I switched to Android because this App is more useless than Apple Intelligence. Apple is the new Blackberry. Once good... now rotten. PS Typing this on a Android half the price of an iPhone 16e with 3x the power",1,2025-07-27 04:05:35,Google Play,NEGATIVE,-0.9993612170219421,"['my entire library', 'movies', 'good money', 'even the option', 'appletv+', 'an iphone', 'a free subscription', 'appletv+', 'android', 'this app', 'apple intelligence', 'apple', 'the new blackberry', 'a android half the price', 'the power']",sadness,"{'my entire library': 'Negative', 'movies': 'Negative', 'good money': 'Negative', 'even the option': 'Negative', 'appletv+': 'Negative', 'an iphone': 'Negative', 'a free subscription': 'Negative', 'android': 'Negative', 'this app': 'Negative', 'apple intelligence': 'Negative', 'apple': 'Negative', 'the new blackberry': 'Negative', 'a android half the price': 'Negative', 'the power': 'Negative'}",review
"Good shows, but awful app that doesn't recognise when you have an active subscription",2,2025-07-27 01:58:51,Google Play,NEGATIVE,-0.998332679271698,"['good shows', 'awful app', 'an active subscription']",disgust,"{'good shows': 'Positive', 'awful app': 'Negative', 'an active subscription': 'Neutral'}",review
best,5,2025-07-27 00:46:02,Google Play,POSITIVE,0.9997941851615906,[],neutral,{},review
"Decent content, oddly malfunctioning app. Shows ads for other shows in the same service, still an intrusive interruption. Switching away (even paused) adds a floating window - but it's invisible, only to be found when you can't access the lower right corner. Switching back sometimes leaves the borders unfilled (background image instead of black). It forgets progress, sometimes picking earlier episodes. Blacks out when switching quality (only automatic, no control). Even the skip button failed.",3,2025-07-27 00:15:57,Google Play,NEGATIVE,-0.9992944002151489,"['decent content', 'app', 'ads', 'other shows', 'the same service', 'still an intrusive interruption', 'a floating window', 'the lower right corner', 'the borders', 'unfilled (background image', 'progress', 'earlier episodes', 'blacks', 'quality', 'no control', 'even the skip button']",neutral,"{'decent content': 'Positive', 'app': 'Negative', 'ads': 'Negative', 'other shows': 'Negative', 'the same service': 'Neutral', 'still an intrusive interruption': 'Negative', 'a floating window': 'Negative', 'the lower right corner': 'Negative', 'the borders': 'Negative', 'unfilled (background image': 'Negative', 'progress': 'Negative', 'earlier episodes': 'Negative', 'blacks': 'Negative', 'quality': 'Negative', 'no control': 'Negative', 'even the skip button': 'Negative'}",feature_request
the video isn't working just the audio is,1,2025-07-26 22:40:36,Google Play,NEGATIVE,-0.9966464638710022,"['the video', 'just the audio']",neutral,"{'the video': 'Negative', 'just the audio': 'Positive'}",review
Bring season 3 already!!!,5,2025-07-26 22:19:22,Google Play,POSITIVE,0.9981088638305664,['season'],neutral,{'season': 'Positive'},review
"The app is bloody slow, with lots of bugs and performance issues.",1,2025-07-26 22:15:05,Google Play,NEGATIVE,-0.9997733235359192,"['the app', 'lots', 'bugs', 'performance issues']",sadness,"{'the app': 'Negative', 'lots': 'Negative', 'bugs': 'Negative', 'performance issues': 'Negative'}",bug_report
terrific app- love the shows!,5,2025-07-26 21:11:30,Google Play,POSITIVE,0.9998774528503418,"['terrific app- love', 'the shows']",joy,"{'terrific app- love': 'Positive', 'the shows': 'Positive'}",review
keeps randomly pausing during play. Apple sucks.,1,2025-07-26 21:07:25,Google Play,NEGATIVE,-0.9962518811225891,"['play', 'apple sucks']",disgust,"{'play': 'Negative', 'apple sucks': 'Negative'}",review
I am unable to sign in and watch apple tv+,1,2025-07-26 20:27:01,Google Play,NEGATIVE,-0.9997575879096985,['apple tv+'],sadness,{'apple tv+': 'Negative'},review
wonderful experience of application,5,2025-07-26 17:51:29,Google Play,POSITIVE,0.9998875856399536,"['wonderful experience', 'application']",surprise,"{'wonderful experience': 'Positive', 'application': 'Positive'}",review
Great Content and Friday night Baseball 😁,5,2025-07-26 17:41:20,Google Play,POSITIVE,0.9998056292533875,"['great content', 'friday night']",joy,"{'great content': 'Positive', 'friday night': 'Positive'}",review
app keeps freezing,1,2025-07-26 14:12:00,Google Play,NEGATIVE,-0.9916253685951233,['app'],neutral,{'app': 'Negative'},review
no audio,1,2025-07-26 13:17:56,Google Play,NEGATIVE,-0.9995575547218323,['no audio'],neutral,{'no audio': 'Negative'},review
enjoying Friday Night Baseball,5,2025-07-26 12:36:45,Google Play,POSITIVE,0.9998323917388916,['friday night baseball'],joy,{'friday night baseball': 'Positive'},review
1 year package is not available.,1,2025-07-26 12:17:43,Google Play,NEGATIVE,-0.9996404647827148,['1 year package'],sadness,{'1 year package': 'Negative'},review
amazing,5,2025-07-26 11:55:30,Google Play,POSITIVE,0.999875545501709,[],joy,{},review
Streaming on apple tv for about two years now..of course they're making good films and several television show or episodes are inspired in true story either action or love story. That's a reason for my subscription..😂,5,2025-07-26 11:09:13,Google Play,POSITIVE,0.8549973368644714,"['apple tv', 'about two years', 'course', 'good films', 'several television show', 'episodes', 'true story', 'a reason', 'my subscription']",neutral,"{'apple tv': 'Positive', 'about two years': 'Neutral', 'course': 'Positive', 'good films': 'Positive', 'several television show': 'Positive', 'episodes': 'Positive', 'true story': 'Neutral', 'a reason': 'Neutral', 'my subscription': 'Neutral'}",review
"Tried this on a like 2 month free trial or whatever. And while there's some good titles. A lot of the titles that are supposed to be on here like Google says, isn't. Also on the website of this app it says it has this title and when you click the title through the website it takes you to the app. But then there's no way of watching it. So that's frustrating.",2,2025-07-26 10:49:26,Google Play,NEGATIVE,-0.9984536170959473,"['a like 2 month free trial', 'some good titles', 'a lot', 'the titles', 'google', 'the website', 'this app', 'this title', 'the title', 'the website', 'the app', 'no way']",sadness,"{'a like 2 month free trial': 'Neutral', 'some good titles': 'Positive', 'a lot': 'Negative', 'the titles': 'Negative', 'google': 'Negative', 'the website': 'Negative', 'this app': 'Negative', 'this title': 'Negative', 'the title': 'Negative', 'the app': 'Negative', 'no way': 'Negative'}",review
